,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Frequência
765,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
766,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
767,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
768,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
769,2021-01,Jan 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,13
770,2021-01,Jan 2021,Nordeste,Alagoas,P.1.3,Outras VOC/VOI,VOC/VOI,1
771,2021-01,Jan 2021,Nordeste,Alagoas,P.2,P.2,VOC/VOI,32
772,2021-01,Jan 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,2
773,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
774,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
775,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,4
776,2021-01,Jan 2021,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,8
777,2021-01,Jan 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,13
778,2021-01,Jan 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,48
779,2021-01,Jan 2021,Nordeste,Ceará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
780,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
781,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,9
782,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
783,2021-01,Jan 2021,Nordeste,Ceará,N.9,Não VOC/VOI,Não VOC/VOI,1
784,2021-01,Jan 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,16
785,2021-01,Jan 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,21
786,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
787,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
788,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
789,2021-01,Jan 2021,Nordeste,Maranhão,B.1.234,Não VOC/VOI,Não VOC/VOI,1
790,2021-01,Jan 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,9
791,2021-01,Jan 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,12
792,2021-01,Jan 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,8
793,2021-01,Jan 2021,Nordeste,Maranhão,P.2,P.2,VOC/VOI,15
794,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,4
795,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.267,Não VOC/VOI,Não VOC/VOI,1
796,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
797,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
798,2021-01,Jan 2021,Nordeste,Paraíba,B.1.524,Não VOC/VOI,Não VOC/VOI,1
799,2021-01,Jan 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,5
800,2021-01,Jan 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,25
801,2021-01,Jan 2021,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,5
802,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,4
803,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
804,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.379,Não VOC/VOI,Não VOC/VOI,1
805,2021-01,Jan 2021,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,1
806,2021-01,Jan 2021,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,16
807,2021-01,Jan 2021,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,1
808,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1,Não VOC/VOI,Não VOC/VOI,1
809,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,1
810,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
811,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,1
812,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,14
813,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,30
814,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1,Não VOC/VOI,Não VOC/VOI,1
815,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
816,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
817,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
818,2021-01,Jan 2021,Nordeste,Sergipe,N.9,Não VOC/VOI,Não VOC/VOI,2
819,2021-01,Jan 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,7
820,2021-01,Jan 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,23
821,2021-01,Jan 2021,Norte,Acre,B.1,Não VOC/VOI,Não VOC/VOI,2
822,2021-01,Jan 2021,Norte,Acre,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
823,2021-01,Jan 2021,Norte,Acre,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
824,2021-01,Jan 2021,Norte,Acre,B.1.1.348,Não VOC/VOI,Não VOC/VOI,2
825,2021-01,Jan 2021,Norte,Acre,N.9,Não VOC/VOI,Não VOC/VOI,1
826,2021-01,Jan 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,10
827,2021-01,Jan 2021,Norte,Acre,P.2,P.2,VOC/VOI,3
828,2021-01,Jan 2021,Norte,Amapá,B.1.1,Não VOC/VOI,Não VOC/VOI,1
829,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
830,2021-01,Jan 2021,Norte,Amapá,B.1.160.25,Não VOC/VOI,Não VOC/VOI,2
831,2021-01,Jan 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,9
832,2021-01,Jan 2021,Norte,Amapá,P.2,P.2,VOC/VOI,60
833,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
834,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
835,2021-01,Jan 2021,Norte,Amazonas,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
836,2021-01,Jan 2021,Norte,Amazonas,N.1,Não VOC/VOI,Não VOC/VOI,1
837,2021-01,Jan 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,175
838,2021-01,Jan 2021,Norte,Amazonas,P.2,P.2,VOC/VOI,7
839,2021-01,Jan 2021,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,2
840,2021-01,Jan 2021,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
841,2021-01,Jan 2021,Norte,Pará,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
842,2021-01,Jan 2021,Norte,Pará,N.9,Não VOC/VOI,Não VOC/VOI,1
843,2021-01,Jan 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,25
844,2021-01,Jan 2021,Norte,Pará,P.2,P.2,VOC/VOI,33
845,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
846,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
847,2021-01,Jan 2021,Norte,Rondônia,N.9,Não VOC/VOI,Não VOC/VOI,1
848,2021-01,Jan 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,5
849,2021-01,Jan 2021,Norte,Rondônia,P.2,P.2,VOC/VOI,5
850,2021-01,Jan 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,12
851,2021-01,Jan 2021,Norte,Roraima,P.2,P.2,VOC/VOI,2
852,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
853,2021-01,Jan 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,2
854,2021-01,Jan 2021,Norte,Tocantins,P.2,P.2,VOC/VOI,3
855,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
856,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,10
857,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
858,2021-01,Jan 2021,Sudeste,Espírito Santo,N.9,Não VOC/VOI,Não VOC/VOI,1
859,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,4
860,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,28
861,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
862,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
863,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,13
864,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.2,Não VOC/VOI,Não VOC/VOI,1
865,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.234,Não VOC/VOI,Não VOC/VOI,1
866,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,2
867,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,47
868,2021-01,Jan 2021,Sudeste,Minas Gerais,P.7,Não VOC/VOI,Não VOC/VOI,1
869,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,1
870,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
871,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
872,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
873,2021-01,Jan 2021,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,1
874,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,4
875,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,137
876,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,2
877,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
878,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,56
879,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
880,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
881,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.393,Não VOC/VOI,Não VOC/VOI,2
882,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.519,Não VOC/VOI,Não VOC/VOI,3
883,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,21
884,2021-01,Jan 2021,Sudeste,São Paulo,B.1.177.52,Não VOC/VOI,Não VOC/VOI,3
885,2021-01,Jan 2021,Sudeste,São Paulo,B.1.2,Não VOC/VOI,Não VOC/VOI,1
886,2021-01,Jan 2021,Sudeste,São Paulo,B.1.221,Não VOC/VOI,Não VOC/VOI,1
887,2021-01,Jan 2021,Sudeste,São Paulo,B.1.234,Não VOC/VOI,Não VOC/VOI,1
888,2021-01,Jan 2021,Sudeste,São Paulo,N.6,Não VOC/VOI,Não VOC/VOI,2
889,2021-01,Jan 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,10
890,2021-01,Jan 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,51
891,2021-01,Jan 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,133
892,2021-01,Jan 2021,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,4
893,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
894,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
895,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,3
896,2021-01,Jan 2021,Sul,Paraná,B.1.375,Não VOC/VOI,Não VOC/VOI,1
897,2021-01,Jan 2021,Sul,Paraná,N.5,Não VOC/VOI,Não VOC/VOI,1
898,2021-01,Jan 2021,Sul,Paraná,N.9,Não VOC/VOI,Não VOC/VOI,1
899,2021-01,Jan 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,4
900,2021-01,Jan 2021,Sul,Paraná,P.1.3,Outras VOC/VOI,VOC/VOI,1
901,2021-01,Jan 2021,Sul,Paraná,P.2,P.2,VOC/VOI,22
902,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,1
903,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
904,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
905,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.575,Não VOC/VOI,Não VOC/VOI,1
906,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,7
907,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,46
908,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,11
909,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
910,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
911,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
912,2021-01,Jan 2021,Sul,Santa Catarina,C.36,Não VOC/VOI,Não VOC/VOI,1
913,2021-01,Jan 2021,Sul,Santa Catarina,N.9,Não VOC/VOI,Não VOC/VOI,3
914,2021-01,Jan 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,16
915,2021-01,Jan 2021,Sul,Santa Catarina,P.2,P.2,VOC/VOI,61
916,2021-01,Jan 2021,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,2
917,2021-02,Fev 2021,Centro-oeste,Distrito Federal,B.1.177.32,Não VOC/VOI,Não VOC/VOI,1
918,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
919,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
920,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.376,Não VOC/VOI,Não VOC/VOI,1
921,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,20
922,2021-02,Fev 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,125
923,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,46
924,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,2
925,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,6
926,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
927,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,3
928,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,4
929,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.7,Não VOC/VOI,Não VOC/VOI,1
930,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1,Não VOC/VOI,Não VOC/VOI,2
931,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
932,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
933,2021-02,Fev 2021,Nordeste,Alagoas,N.9,Não VOC/VOI,Não VOC/VOI,1
934,2021-02,Fev 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,33
935,2021-02,Fev 2021,Nordeste,Alagoas,P.2,P.2,VOC/VOI,38
936,2021-02,Fev 2021,Nordeste,Alagoas,P.7,Não VOC/VOI,Não VOC/VOI,1
937,2021-02,Fev 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,1
938,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,11
939,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
940,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
941,2021-02,Fev 2021,Nordeste,Bahia,B.1.525 (Eta),Outras VOC/VOI,VOC/VOI,1
942,2021-02,Fev 2021,Nordeste,Bahia,C.14,Não VOC/VOI,Não VOC/VOI,2
943,2021-02,Fev 2021,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
944,2021-02,Fev 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,50
945,2021-02,Fev 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,50
946,2021-02,Fev 2021,Nordeste,Bahia,P.7,Não VOC/VOI,Não VOC/VOI,1
947,2021-02,Fev 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,47
948,2021-02,Fev 2021,Nordeste,Ceará,P.1.3,Outras VOC/VOI,VOC/VOI,1
949,2021-02,Fev 2021,Nordeste,Ceará,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
950,2021-02,Fev 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,7
951,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,Não VOC/VOI,Não VOC/VOI,1
952,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
953,2021-02,Fev 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,7
954,2021-02,Fev 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,6
955,2021-02,Fev 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,28
956,2021-02,Fev 2021,Nordeste,Maranhão,P.2,P.2,VOC/VOI,6
957,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,1
958,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
959,2021-02,Fev 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,16
960,2021-02,Fev 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,7
961,2021-02,Fev 2021,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,1
962,2021-02,Fev 2021,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,1
963,2021-02,Fev 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,22
964,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,4
965,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
966,2021-02,Fev 2021,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
967,2021-02,Fev 2021,Nordeste,Piauí,P.1 (Gama),P.1 (Gama),VOC/VOI,2
968,2021-02,Fev 2021,Nordeste,Piauí,P.2,P.2,VOC/VOI,1
969,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,2
970,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
971,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,2
972,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,23
973,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,15
974,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,Não VOC/VOI,Não VOC/VOI,1
975,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
976,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
977,2021-02,Fev 2021,Nordeste,Sergipe,N.9,Não VOC/VOI,Não VOC/VOI,3
978,2021-02,Fev 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,145
979,2021-02,Fev 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,25
980,2021-02,Fev 2021,Nordeste,Sergipe,P.7,Não VOC/VOI,Não VOC/VOI,2
981,2021-02,Fev 2021,Norte,Acre,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
982,2021-02,Fev 2021,Norte,Acre,B.1.1.348,Não VOC/VOI,Não VOC/VOI,2
983,2021-02,Fev 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,13
984,2021-02,Fev 2021,Norte,Amapá,N.10,Não VOC/VOI,Não VOC/VOI,1
985,2021-02,Fev 2021,Norte,Amapá,N.9,Não VOC/VOI,Não VOC/VOI,1
986,2021-02,Fev 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,38
987,2021-02,Fev 2021,Norte,Amapá,P.2,P.2,VOC/VOI,16
988,2021-02,Fev 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,130
989,2021-02,Fev 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,1
990,2021-02,Fev 2021,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,1
991,2021-02,Fev 2021,Norte,Pará,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
992,2021-02,Fev 2021,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
993,2021-02,Fev 2021,Norte,Pará,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
994,2021-02,Fev 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,69
995,2021-02,Fev 2021,Norte,Pará,P.2,P.2,VOC/VOI,15
996,2021-02,Fev 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,4
997,2021-02,Fev 2021,Norte,Rondônia,P.2,P.2,VOC/VOI,1
998,2021-02,Fev 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,17
999,2021-02,Fev 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
1000,2021-02,Fev 2021,Norte,Tocantins,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
1001,2021-02,Fev 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1002,2021-02,Fev 2021,Norte,Tocantins,P.2,P.2,VOC/VOI,9
1003,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
1004,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
1005,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
1006,2021-02,Fev 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1007,2021-02,Fev 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,14
1008,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1,Não VOC/VOI,Não VOC/VOI,2
1009,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1010,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
1011,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
1012,2021-02,Fev 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,55
1013,2021-02,Fev 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,91
1014,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1,Não VOC/VOI,Não VOC/VOI,1
1015,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1016,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
1017,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
1018,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.348,Não VOC/VOI,Não VOC/VOI,1
1019,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.519,Não VOC/VOI,Não VOC/VOI,1
1020,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
1021,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.459,Não VOC/VOI,Não VOC/VOI,1
1022,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,114
1023,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,63
1024,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.7,Não VOC/VOI,Não VOC/VOI,1
1025,2021-02,Fev 2021,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
