Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
2020-07-01,Jul 2020,Nordeste,Pernambuco,Outros,P.2,1
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,7
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,2
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,2
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,3
2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,2
2020-07-01,Jul 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Nordeste,Sergipe,FIOCRUZ,Outras,1
2020-07-01,Jul 2020,Norte,Acre,FIOCRUZ,B.1.1.28,2
2020-07-01,Jul 2020,Norte,Acre,FIOCRUZ,B.1.1.33,50
2020-07-01,Jul 2020,Norte,Acre,FIOCRUZ,Outras,2
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,6
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,5
2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,Outras,4
2020-07-01,Jul 2020,Norte,Pará,Outros,B.1.1.28,3
2020-07-01,Jul 2020,Norte,Pará,Outros,B.1.1.33,3
2020-07-01,Jul 2020,Norte,Pará,Outros,Outras,1
2020-07-01,Jul 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,1
2020-07-01,Jul 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,1
2020-07-01,Jul 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
2020-07-01,Jul 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,13
2020-07-01,Jul 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,9
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,2
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,8
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,48
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,3
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,70
2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,Outras,10
2020-07-01,Jul 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,1
2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1,17
2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.28,285
2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.33,164
2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,Outras,11
2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,P.2,2
2020-07-01,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,35
2020-07-01,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,10
2020-07-01,Jul 2020,Sul,Paraná,Outros,B.1.1,1
2020-07-01,Jul 2020,Sul,Paraná,Outros,B.1.1.28,13
2020-07-01,Jul 2020,Sul,Paraná,Outros,B.1.1.33,25
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,4
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1,5
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,29
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,85
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,Outras,20
2020-07-01,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,4
2020-07-01,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,B.1.1.28,29
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,B.1.1.33,18
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,P.2,1
2020-08-01,Ago 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.28,4
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.33,5
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,Outras,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,13
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,6
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,13
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,2
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.1.* (Gama),1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,2
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,2
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,92
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,13
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,Outras,4
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1,3
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1.28,9
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1.33,10
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,Outras,22
2020-08-01,Ago 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Nordeste,Ceará,Outros,B.1.1,2
2020-08-01,Ago 2020,Nordeste,Ceará,Outros,B.1.1.33,1
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,31
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,15
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,1
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,4
2020-08-01,Ago 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Norte,Acre,FIOCRUZ,B.1.1.33,15
2020-08-01,Ago 2020,Norte,Acre,Outros,B.1.1.33,14
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,3
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,Outras,3
2020-08-01,Ago 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,1
2020-08-01,Ago 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,3
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,8
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,17
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,41
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,5
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,4
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,24
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,Outras,33
2020-08-01,Ago 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,6
2020-08-01,Ago 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1,8
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1.28,248
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1.33,135
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,BA.1.* (Omicron),1
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,Outras,9
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,P.1.* (Gama),3
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,P.2,4
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1,4
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,26
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,5
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1,1
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1.28,8
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1.33,15
2020-08-01,Ago 2020,Sul,Paraná,Outros,Outras,1
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,3
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,17
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,7
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,2
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1,6
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,41
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,90
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,Outras,8
2020-08-01,Ago 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Sul,Santa Catarina,Outros,B.1.1.28,11
2020-08-01,Ago 2020,Sul,Santa Catarina,Outros,B.1.1.33,3
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1,1
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,2
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,2
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,P.2,2
2020-09-01,Set 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1,1
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.28,1
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,4
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,4
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,15
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,2
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,1
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,53
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,29
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,Outras,8
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,P.2,1
2020-09-01,Set 2020,Nordeste,Bahia,Outros,B.1.1,2
2020-09-01,Set 2020,Nordeste,Bahia,Outros,B.1.1.28,7
2020-09-01,Set 2020,Nordeste,Bahia,Outros,B.1.1.33,6
2020-09-01,Set 2020,Nordeste,Bahia,Outros,Outras,1
2020-09-01,Set 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Nordeste,Ceará,Outros,B.1.1,1
2020-09-01,Set 2020,Nordeste,Ceará,Outros,B.1.1.33,2
2020-09-01,Set 2020,Nordeste,Ceará,Outros,Outras,1
2020-09-01,Set 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,9
2020-09-01,Set 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,45
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,92
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,33
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,P.1.* (Gama),1
2020-09-01,Set 2020,Nordeste,Pernambuco,Outros,B.1.1,3
2020-09-01,Set 2020,Nordeste,Pernambuco,Outros,B.1.1.28,10
2020-09-01,Set 2020,Nordeste,Pernambuco,Outros,B.1.1.33,2
2020-09-01,Set 2020,Nordeste,Pernambuco,Outros,Outras,1
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,4
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,5
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,3
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,3
2020-09-01,Set 2020,Norte,Acre,FIOCRUZ,B.1.1.28,3
2020-09-01,Set 2020,Norte,Acre,FIOCRUZ,B.1.1.33,39
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,11
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,7
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,Outras,3
2020-09-01,Set 2020,Norte,Tocantins,Outros,B.1.1,1
2020-09-01,Set 2020,Norte,Tocantins,Outros,B.1.1.28,4
2020-09-01,Set 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,14
2020-09-01,Set 2020,Sudeste,Espírito Santo,Outros,P.2,1
2020-09-01,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,1
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,13
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,52
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,2
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,2
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,11
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,Outras,2
2020-09-01,Set 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,4
2020-09-01,Set 2020,Sudeste,São Paulo,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1,14
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.28,204
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.33,94
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.617.2+AY.* (Delta),2
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,BA.1.* (Omicron),2
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,Outras,10
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,P.2,5
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,25
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,Outras,3
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,P.2,1
2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.28,8
2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.33,21
2020-09-01,Set 2020,Sul,Paraná,Outros,Outras,2
2020-09-01,Set 2020,Sul,Paraná,Outros,P.2,1
2020-09-01,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2020-09-01,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,10
2020-09-01,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1,2
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,35
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,66
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,Outras,3
2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,3
2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Sul,Santa Catarina,Outros,B.1.1.33,1
2020-09-01,Set 2020,Sul,Santa Catarina,Outros,Outras,1
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1,1
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,11
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,4
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,P.2,17
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.28,2
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,P.1.* (Gama),1
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,P.2,1
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1.33,3
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,Outras,1
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,8
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,8
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,10
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,1
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,1
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,3
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,109
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,23
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,Outras,2
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Nordeste,Bahia,Outros,B.1.1,1
2020-10-01,Out 2020,Nordeste,Bahia,Outros,B.1.1.28,3
2020-10-01,Out 2020,Nordeste,Bahia,Outros,B.1.1.33,2
2020-10-01,Out 2020,Nordeste,Bahia,Outros,Outras,6
2020-10-01,Out 2020,Nordeste,Bahia,Outros,P.2,1
2020-10-01,Out 2020,Nordeste,Ceará,Outros,B.1.1.33,3
2020-10-01,Out 2020,Nordeste,Ceará,Outros,P.1.* (Gama),1
2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,6
2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,19
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,31
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,32
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,4
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,13
2020-10-01,Out 2020,Nordeste,Pernambuco,Outros,B.1.1,4
2020-10-01,Out 2020,Nordeste,Pernambuco,Outros,B.1.1.28,13
2020-10-01,Out 2020,Nordeste,Pernambuco,Outros,B.1.1.33,3
2020-10-01,Out 2020,Nordeste,Pernambuco,Outros,P.2,3
2020-10-01,Out 2020,Nordeste,Piauí,Outros,B.1.1.28,2
2020-10-01,Out 2020,Nordeste,Piauí,Outros,Outras,2
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,2
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,3
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,1
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,2
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,3
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,Outros,Outras,1
2020-10-01,Out 2020,Norte,Acre,FIOCRUZ,B.1.1.33,1
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,11
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,3
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,Outras,1
2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1,2
2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1.28,3
2020-10-01,Out 2020,Norte,Pará,Outros,P.1.* (Gama),3
2020-10-01,Out 2020,Norte,Pará,Outros,P.2,9
2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.28,6
2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.33,2
2020-10-01,Out 2020,Norte,Tocantins,Outros,P.2,1
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,4
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,6
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,3
2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,1
2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,1
2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,5
2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,5
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,3
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,2
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,P.2,2
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,4
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,11
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,46
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,4
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,7
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,7
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,19
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,P.2,20
2020-10-01,Out 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,3
2020-10-01,Out 2020,Sudeste,São Paulo,FIOCRUZ,B.1.1.33,1
2020-10-01,Out 2020,Sudeste,São Paulo,FIOCRUZ,Outras,3
2020-10-01,Out 2020,Sudeste,São Paulo,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1,16
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.28,170
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.33,54
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.617.2+AY.* (Delta),2
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,Outras,16
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,P.1.* (Gama),2
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,P.2,18
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,9
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,Outras,2
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1,1
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.28,16
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.33,8
2020-10-01,Out 2020,Sul,Paraná,Outros,P.2,7
2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,16
2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1,1
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,36
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,44
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,Outras,8
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,P.2,10
2020-10-01,Out 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
