,Date,Período,Região,Estado,Linhagens relevantes,Frequência
1165,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),130
1166,2021-07,Jul 2021,Sudeste,Rio de Janeiro,Outras,18
1167,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1 (Gama),167
1168,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.4 (Gama),4
1169,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),4
1170,2021-07,Jul 2021,Sudeste,São Paulo,B.1.1,1
1171,2021-07,Jul 2021,Sudeste,São Paulo,B.1.1.28,1
1172,2021-07,Jul 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),245
1173,2021-07,Jul 2021,Sudeste,São Paulo,Outras,8
1174,2021-07,Jul 2021,Sudeste,São Paulo,P.1 (Gama),189
1175,2021-07,Jul 2021,Sudeste,São Paulo,P.1.4 (Gama),2
1176,2021-07,Jul 2021,Sudeste,São Paulo,P.1.7 (Gama),19
1177,2021-07,Jul 2021,Sul,Paraná,B.1.617.2+AY.* (Delta),1
1178,2021-07,Jul 2021,Sul,Paraná,P.1 (Gama),7
1179,2021-07,Jul 2021,Sul,Paraná,P.1.7 (Gama),1
1180,2021-07,Jul 2021,Sul,Paraná,P.2,1
1181,2021-07,Jul 2021,Sul,Rio Grande do Sul,B.1.1.28,1
1182,2021-07,Jul 2021,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),32
1183,2021-07,Jul 2021,Sul,Rio Grande do Sul,Outras,1
1184,2021-07,Jul 2021,Sul,Rio Grande do Sul,P.1 (Gama),87
1185,2021-07,Jul 2021,Sul,Rio Grande do Sul,P.1.7 (Gama),4
1186,2021-07,Jul 2021,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),5
1187,2021-07,Jul 2021,Sul,Santa Catarina,Outras,11
1188,2021-07,Jul 2021,Sul,Santa Catarina,P.1 (Gama),53
1189,2021-07,Jul 2021,Sul,Santa Catarina,P.1.7 (Gama),4
1190,2021-08,Ago 2021,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),12
1191,2021-08,Ago 2021,Centro-oeste,Goiás,Outras,3
1192,2021-08,Ago 2021,Centro-oeste,Goiás,P.1 (Gama),38
1193,2021-08,Ago 2021,Centro-oeste,Goiás,P.1.7 (Gama),61
1194,2021-08,Ago 2021,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),2
1195,2021-08,Ago 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),194
1196,2021-08,Ago 2021,Sudeste,São Paulo,Outras,11
1197,2021-08,Ago 2021,Sudeste,São Paulo,P.1 (Gama),17
1198,2021-08,Ago 2021,Sudeste,São Paulo,P.1.7 (Gama),11
1199,2021-08,Ago 2021,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),5
1200,2021-08,Ago 2021,Sul,Rio Grande do Sul,P.1 (Gama),5
