,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Quantidade
765,2021-01,Jan 2021,Centro-oeste,Mato Grosso,N.9,Não VOC/VOI,Não VOC/VOI,3
766,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,4
767,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,8
768,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
769,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
770,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
771,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.212,Não VOC/VOI,Não VOC/VOI,1
772,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,N.4,Não VOC/VOI,Não VOC/VOI,2
773,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,14
774,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
775,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
776,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
777,2021-01,Jan 2021,Nordeste,Alagoas,B.60,Não VOC/VOI,Não VOC/VOI,1
778,2021-01,Jan 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,13
779,2021-01,Jan 2021,Nordeste,Alagoas,P.1.3 (Gama),Outras VOC/VOI,VOC/VOI,1
780,2021-01,Jan 2021,Nordeste,Alagoas,P.2,P.2,VOC/VOI,32
781,2021-01,Jan 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,1
782,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
783,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
784,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
785,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,4
786,2021-01,Jan 2021,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,8
787,2021-01,Jan 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,13
788,2021-01,Jan 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,49
789,2021-01,Jan 2021,Nordeste,Ceará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
790,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
791,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,13
792,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
793,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.371,Não VOC/VOI,Não VOC/VOI,2
794,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
795,2021-01,Jan 2021,Nordeste,Ceará,B.1.143,Não VOC/VOI,Não VOC/VOI,1
796,2021-01,Jan 2021,Nordeste,Ceará,N.9,Não VOC/VOI,Não VOC/VOI,2
797,2021-01,Jan 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,26
798,2021-01,Jan 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,49
799,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
800,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
801,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
802,2021-01,Jan 2021,Nordeste,Maranhão,B.1.234,Não VOC/VOI,Não VOC/VOI,1
803,2021-01,Jan 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,9
804,2021-01,Jan 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,12
805,2021-01,Jan 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,8
806,2021-01,Jan 2021,Nordeste,Maranhão,P.2,P.2,VOC/VOI,15
807,2021-01,Jan 2021,Nordeste,Paraíba,B.1,Não VOC/VOI,Não VOC/VOI,1
808,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,3
809,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
810,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
811,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
812,2021-01,Jan 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,5
813,2021-01,Jan 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,24
814,2021-01,Jan 2021,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,4
815,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,2
816,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
817,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
818,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
819,2021-01,Jan 2021,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,1
820,2021-01,Jan 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,1
821,2021-01,Jan 2021,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,16
822,2021-01,Jan 2021,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,1
823,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,1
824,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
825,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,1
826,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,12
827,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,26
828,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
829,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
830,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.464,Não VOC/VOI,Não VOC/VOI,1
831,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
832,2021-01,Jan 2021,Nordeste,Sergipe,N.9,Não VOC/VOI,Não VOC/VOI,3
833,2021-01,Jan 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,7
834,2021-01,Jan 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,23
835,2021-01,Jan 2021,Norte,Acre,B.1,Não VOC/VOI,Não VOC/VOI,2
836,2021-01,Jan 2021,Norte,Acre,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
837,2021-01,Jan 2021,Norte,Acre,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
838,2021-01,Jan 2021,Norte,Acre,B.1.1.348,Não VOC/VOI,Não VOC/VOI,2
839,2021-01,Jan 2021,Norte,Acre,N.9,Não VOC/VOI,Não VOC/VOI,1
840,2021-01,Jan 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,10
841,2021-01,Jan 2021,Norte,Acre,P.2,P.2,VOC/VOI,3
842,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
843,2021-01,Jan 2021,Norte,Amapá,B.1.160.25,Não VOC/VOI,Não VOC/VOI,2
844,2021-01,Jan 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,9
845,2021-01,Jan 2021,Norte,Amapá,P.2,P.2,VOC/VOI,59
846,2021-01,Jan 2021,Norte,Amazonas,B.1,Não VOC/VOI,Não VOC/VOI,1
847,2021-01,Jan 2021,Norte,Amazonas,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
848,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
849,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
850,2021-01,Jan 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,171
851,2021-01,Jan 2021,Norte,Amazonas,P.2,P.2,VOC/VOI,7
852,2021-01,Jan 2021,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,1
853,2021-01,Jan 2021,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
854,2021-01,Jan 2021,Norte,Pará,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
855,2021-01,Jan 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,20
856,2021-01,Jan 2021,Norte,Pará,P.2,P.2,VOC/VOI,25
857,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
858,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
859,2021-01,Jan 2021,Norte,Rondônia,N.9,Não VOC/VOI,Não VOC/VOI,1
860,2021-01,Jan 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,5
861,2021-01,Jan 2021,Norte,Rondônia,P.2,P.2,VOC/VOI,5
862,2021-01,Jan 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,12
863,2021-01,Jan 2021,Norte,Roraima,P.2,P.2,VOC/VOI,1
864,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
865,2021-01,Jan 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,2
866,2021-01,Jan 2021,Norte,Tocantins,P.2,P.2,VOC/VOI,3
867,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
868,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,10
869,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
870,2021-01,Jan 2021,Sudeste,Espírito Santo,N.9,Não VOC/VOI,Não VOC/VOI,1
871,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,4
872,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,28
873,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
874,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
875,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,13
876,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.2,Não VOC/VOI,Não VOC/VOI,1
877,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.234,Não VOC/VOI,Não VOC/VOI,1
878,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,2
879,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,47
880,2021-01,Jan 2021,Sudeste,Minas Gerais,P.7,Não VOC/VOI,Não VOC/VOI,1
881,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
882,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
883,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
884,2021-01,Jan 2021,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,2
885,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,4
886,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,137
887,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
888,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
889,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,57
890,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
891,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
892,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.393,Não VOC/VOI,Não VOC/VOI,2
893,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.519,Não VOC/VOI,Não VOC/VOI,3
894,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,21
895,2021-01,Jan 2021,Sudeste,São Paulo,B.1.177.52,Não VOC/VOI,Não VOC/VOI,3
896,2021-01,Jan 2021,Sudeste,São Paulo,B.1.2,Não VOC/VOI,Não VOC/VOI,1
897,2021-01,Jan 2021,Sudeste,São Paulo,B.1.221,Não VOC/VOI,Não VOC/VOI,1
898,2021-01,Jan 2021,Sudeste,São Paulo,B.1.234,Não VOC/VOI,Não VOC/VOI,1
899,2021-01,Jan 2021,Sudeste,São Paulo,N.10,Não VOC/VOI,Não VOC/VOI,1
900,2021-01,Jan 2021,Sudeste,São Paulo,N.6,Não VOC/VOI,Não VOC/VOI,2
901,2021-01,Jan 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,10
902,2021-01,Jan 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,51
903,2021-01,Jan 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,133
904,2021-01,Jan 2021,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,4
905,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
906,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
907,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,3
908,2021-01,Jan 2021,Sul,Paraná,B.1.375,Não VOC/VOI,Não VOC/VOI,1
909,2021-01,Jan 2021,Sul,Paraná,N.5,Não VOC/VOI,Não VOC/VOI,1
910,2021-01,Jan 2021,Sul,Paraná,N.9,Não VOC/VOI,Não VOC/VOI,1
911,2021-01,Jan 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,4
912,2021-01,Jan 2021,Sul,Paraná,P.1.3 (Gama),Outras VOC/VOI,VOC/VOI,1
913,2021-01,Jan 2021,Sul,Paraná,P.2,P.2,VOC/VOI,22
914,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
915,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
916,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
917,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.623,Não VOC/VOI,Não VOC/VOI,1
918,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,7
919,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,46
920,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,11
921,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
922,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
923,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
924,2021-01,Jan 2021,Sul,Santa Catarina,C.36,Não VOC/VOI,Não VOC/VOI,1
925,2021-01,Jan 2021,Sul,Santa Catarina,N.9,Não VOC/VOI,Não VOC/VOI,3
926,2021-01,Jan 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,18
927,2021-01,Jan 2021,Sul,Santa Catarina,P.2,P.2,VOC/VOI,61
928,2021-01,Jan 2021,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,2
929,2021-02,Fev 2021,Centro-oeste,Distrito Federal,B.1.177.32,Não VOC/VOI,Não VOC/VOI,1
930,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
931,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
932,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
933,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.376,Não VOC/VOI,Não VOC/VOI,1
934,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,20
935,2021-02,Fev 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,125
936,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,45
937,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1,Não VOC/VOI,Não VOC/VOI,1
938,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
939,2021-02,Fev 2021,Centro-oeste,Mato Grosso,N.9,Não VOC/VOI,Não VOC/VOI,1
940,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,11
941,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,10
942,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.274,Não VOC/VOI,Não VOC/VOI,1
943,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
944,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.448,Não VOC/VOI,Não VOC/VOI,1
945,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,12
946,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
947,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,30
948,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.7,Não VOC/VOI,Não VOC/VOI,2
949,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
950,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
951,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
952,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.371,Não VOC/VOI,Não VOC/VOI,2
953,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.464,Não VOC/VOI,Não VOC/VOI,1
954,2021-02,Fev 2021,Nordeste,Alagoas,N.9,Não VOC/VOI,Não VOC/VOI,1
955,2021-02,Fev 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,33
956,2021-02,Fev 2021,Nordeste,Alagoas,P.2,P.2,VOC/VOI,39
957,2021-02,Fev 2021,Nordeste,Alagoas,P.7,Não VOC/VOI,Não VOC/VOI,1
958,2021-02,Fev 2021,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
959,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,11
960,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
961,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
962,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
963,2021-02,Fev 2021,Nordeste,Bahia,B.1.525 (Eta),Outras VOC/VOI,VOC/VOI,1
964,2021-02,Fev 2021,Nordeste,Bahia,C.14,Não VOC/VOI,Não VOC/VOI,2
965,2021-02,Fev 2021,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
966,2021-02,Fev 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,50
967,2021-02,Fev 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,50
968,2021-02,Fev 2021,Nordeste,Bahia,P.7,Não VOC/VOI,Não VOC/VOI,1
969,2021-02,Fev 2021,Nordeste,Ceará,B.1,Não VOC/VOI,Não VOC/VOI,1
970,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
971,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
972,2021-02,Fev 2021,Nordeste,Ceará,N.9,Não VOC/VOI,Não VOC/VOI,1
973,2021-02,Fev 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,120
974,2021-02,Fev 2021,Nordeste,Ceará,P.1.10 (Gama),P.1.10 (Gama),VOC/VOI,3
975,2021-02,Fev 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,47
976,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,Não VOC/VOI,Não VOC/VOI,1
977,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
978,2021-02,Fev 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,9
979,2021-02,Fev 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,4
980,2021-02,Fev 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,28
981,2021-02,Fev 2021,Nordeste,Maranhão,P.2,P.2,VOC/VOI,6
982,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,1
983,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
984,2021-02,Fev 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,16
985,2021-02,Fev 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,7
986,2021-02,Fev 2021,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,1
987,2021-02,Fev 2021,Nordeste,Pernambuco,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
988,2021-02,Fev 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,23
989,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,5
990,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
991,2021-02,Fev 2021,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
992,2021-02,Fev 2021,Nordeste,Piauí,P.1 (Gama),P.1 (Gama),VOC/VOI,2
993,2021-02,Fev 2021,Nordeste,Piauí,P.2,P.2,VOC/VOI,1
994,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,2
995,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
996,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,N.10,Não VOC/VOI,Não VOC/VOI,1
997,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,1
998,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,20
999,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1.9 (Gama),Outras VOC/VOI,VOC/VOI,1
1000,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,14
1001,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1002,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
1003,2021-02,Fev 2021,Nordeste,Sergipe,N.9,Não VOC/VOI,Não VOC/VOI,3
1004,2021-02,Fev 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,144
1005,2021-02,Fev 2021,Nordeste,Sergipe,P.1.10 (Gama),P.1.10 (Gama),VOC/VOI,2
1006,2021-02,Fev 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,25
1007,2021-02,Fev 2021,Nordeste,Sergipe,P.7,Não VOC/VOI,Não VOC/VOI,2
1008,2021-02,Fev 2021,Norte,Acre,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
1009,2021-02,Fev 2021,Norte,Acre,B.1.1.348,Não VOC/VOI,Não VOC/VOI,2
1010,2021-02,Fev 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,13
1011,2021-02,Fev 2021,Norte,Amapá,N.10,Não VOC/VOI,Não VOC/VOI,2
1012,2021-02,Fev 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,37
1013,2021-02,Fev 2021,Norte,Amapá,P.2,P.2,VOC/VOI,15
1014,2021-02,Fev 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,130
1015,2021-02,Fev 2021,Norte,Amazonas,P.1.3 (Gama),Outras VOC/VOI,VOC/VOI,1
1016,2021-02,Fev 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,56
1017,2021-02,Fev 2021,Norte,Pará,P.2,P.2,VOC/VOI,14
1018,2021-02,Fev 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1019,2021-02,Fev 2021,Norte,Rondônia,P.2,P.2,VOC/VOI,1
1020,2021-02,Fev 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,16
1021,2021-02,Fev 2021,Norte,Tocantins,B.1,Não VOC/VOI,Não VOC/VOI,1
1022,2021-02,Fev 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
1023,2021-02,Fev 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1024,2021-02,Fev 2021,Norte,Tocantins,P.2,P.2,VOC/VOI,9
